IdNotaFiscal: 2, TESTE-P2            TESTE-P3            TESTE-P4            ,TESTE-P2            , TESTE-P3            , TESTE-P4            
IdNotaFiscal: 24, 842397568421107584000052,84239756, 84211075, 84000052
IdNotaFiscal: 24, 842397568421107583417169,84239756, 84211075, 83417169
IdNotaFiscal: 24, 8423975684211075934546,84239756, 84211075, 934546
IdNotaFiscal: 24, 8423975684211075924524,84239756, 84211075, 924524
IdNotaFiscal: 24, 8423975684211075825270,84239756, 84211075, 825270
IdNotaFiscal: 24, 8423975684211075503010545,84239756, 84211075, 503010545
IdNotaFiscal: 24, 8423975684211075501019734,84239756, 84211075, 501019734
IdNotaFiscal: 24, 842397568421107584517643,84239756, 84211075, 84517643
IdNotaFiscal: 24, 842397568421107584542815,84239756, 84211075, 84542815
IdNotaFiscal: 24, 842397568421107584486082,84239756, 84211075, 84486082
IdNotaFiscal: 24, 8423975684211075100016/1            ,84239756, 84211075, 100016/1            
IdNotaFiscal: 24, 842397568421107584465103,84239756, 84211075, 84465103
IdNotaFiscal: 24, 84239756842110751030102,84239756, 84211075, 1030102
IdNotaFiscal: 24, 842397568402602784000257,84239756, 84026027, 84000257
IdNotaFiscal: 24, 842397568402602784000052,84239756, 84026027, 84000052
IdNotaFiscal: 24, 842397568402602783417169,84239756, 84026027, 83417169
IdNotaFiscal: 24, 8423975684026027934546,84239756, 84026027, 934546
IdNotaFiscal: 24, 8423975684026027924524,84239756, 84026027, 924524
IdNotaFiscal: 24, 8423975684026027825270,84239756, 84026027, 825270
IdNotaFiscal: 24, 8423975684026027503010545,84239756, 84026027, 503010545
IdNotaFiscal: 24, 8423975684026027501019734,84239756, 84026027, 501019734
IdNotaFiscal: 24, 842397568402602784517643,84239756, 84026027, 84517643
IdNotaFiscal: 24, 842397568402602784542815,84239756, 84026027, 84542815
IdNotaFiscal: 24, 842397568402602784486082,84239756, 84026027, 84486082
IdNotaFiscal: 24, 8423975684026027100016/1            ,84239756, 84026027, 100016/1            
IdNotaFiscal: 24, 842397568402602784465103,84239756, 84026027, 84465103
IdNotaFiscal: 24, 84239756840260271030102,84239756, 84026027, 1030102
IdNotaFiscal: 24, 842397568400025784000052,84239756, 84000257, 84000052
IdNotaFiscal: 24, 842397568400025783417169,84239756, 84000257, 83417169
IdNotaFiscal: 24, 8423975684000257934546,84239756, 84000257, 934546
IdNotaFiscal: 24, 8423975684000257924524,84239756, 84000257, 924524
IdNotaFiscal: 24, 8423975684000257825270,84239756, 84000257, 825270
IdNotaFiscal: 24, 8423975684000257503010545,84239756, 84000257, 503010545
IdNotaFiscal: 24, 8423975684000257501019734,84239756, 84000257, 501019734
IdNotaFiscal: 24, 842397568400025784517643,84239756, 84000257, 84517643
IdNotaFiscal: 24, 842397568400025784542815,84239756, 84000257, 84542815
IdNotaFiscal: 24, 842397568400025784486082,84239756, 84000257, 84486082
IdNotaFiscal: 24, 8423975684000257100016/1            ,84239756, 84000257, 100016/1            
IdNotaFiscal: 24, 842397568400025784465103,84239756, 84000257, 84465103
IdNotaFiscal: 24, 84239756840002571030102,84239756, 84000257, 1030102
IdNotaFiscal: 24, 842397568400005283417169,84239756, 84000052, 83417169
IdNotaFiscal: 24, 8423975684000052934546,84239756, 84000052, 934546
IdNotaFiscal: 24, 8423975684000052924524,84239756, 84000052, 924524
IdNotaFiscal: 24, 8423975684000052825270,84239756, 84000052, 825270
IdNotaFiscal: 24, 8423975684000052503010545,84239756, 84000052, 503010545
IdNotaFiscal: 24, 8423975684000052501019734,84239756, 84000052, 501019734
IdNotaFiscal: 24, 842397568400005284517643,84239756, 84000052, 84517643
IdNotaFiscal: 24, 842397568400005284542815,84239756, 84000052, 84542815
IdNotaFiscal: 24, 842397568400005284486082,84239756, 84000052, 84486082
IdNotaFiscal: 24, 8423975684000052100016/1            ,84239756, 84000052, 100016/1            
IdNotaFiscal: 24, 842397568400005284465103,84239756, 84000052, 84465103
IdNotaFiscal: 24, 84239756840000521030102,84239756, 84000052, 1030102
IdNotaFiscal: 24, 8423975683417169934546,84239756, 83417169, 934546
IdNotaFiscal: 24, 8423975683417169924524,84239756, 83417169, 924524
IdNotaFiscal: 24, 8423975683417169825270,84239756, 83417169, 825270
IdNotaFiscal: 24, 8423975683417169503010545,84239756, 83417169, 503010545
IdNotaFiscal: 24, 8423975683417169501019734,84239756, 83417169, 501019734
IdNotaFiscal: 24, 842397568341716984517643,84239756, 83417169, 84517643
IdNotaFiscal: 24, 842397568341716984542815,84239756, 83417169, 84542815
IdNotaFiscal: 24, 842397568341716984486082,84239756, 83417169, 84486082
IdNotaFiscal: 24, 8423975683417169100016/1            ,84239756, 83417169, 100016/1            
IdNotaFiscal: 24, 842397568341716984465103,84239756, 83417169, 84465103
IdNotaFiscal: 24, 84239756834171691030102,84239756, 83417169, 1030102
IdNotaFiscal: 24, 84239756934546924524,84239756, 934546, 924524
IdNotaFiscal: 24, 84239756934546825270,84239756, 934546, 825270
IdNotaFiscal: 24, 84239756934546503010545,84239756, 934546, 503010545
IdNotaFiscal: 24, 84239756934546501019734,84239756, 934546, 501019734
IdNotaFiscal: 24, 8423975693454684517643,84239756, 934546, 84517643
IdNotaFiscal: 24, 8423975693454684542815,84239756, 934546, 84542815
IdNotaFiscal: 24, 8423975693454684486082,84239756, 934546, 84486082
IdNotaFiscal: 24, 84239756934546100016/1            ,84239756, 934546, 100016/1            
IdNotaFiscal: 24, 8423975693454684465103,84239756, 934546, 84465103
IdNotaFiscal: 24, 842397569345461030102,84239756, 934546, 1030102
IdNotaFiscal: 24, 84239756924524825270,84239756, 924524, 825270
IdNotaFiscal: 24, 84239756924524503010545,84239756, 924524, 503010545
IdNotaFiscal: 24, 84239756924524501019734,84239756, 924524, 501019734
IdNotaFiscal: 24, 8423975692452484517643,84239756, 924524, 84517643
IdNotaFiscal: 24, 8423975692452484542815,84239756, 924524, 84542815
IdNotaFiscal: 24, 8423975692452484486082,84239756, 924524, 84486082
IdNotaFiscal: 24, 84239756924524100016/1            ,84239756, 924524, 100016/1            
IdNotaFiscal: 24, 8423975692452484465103,84239756, 924524, 84465103
IdNotaFiscal: 24, 842397569245241030102,84239756, 924524, 1030102
IdNotaFiscal: 24, 84239756825270503010545,84239756, 825270, 503010545
IdNotaFiscal: 24, 84239756825270501019734,84239756, 825270, 501019734
IdNotaFiscal: 24, 8423975682527084517643,84239756, 825270, 84517643
IdNotaFiscal: 24, 8423975682527084542815,84239756, 825270, 84542815
IdNotaFiscal: 24, 8423975682527084486082,84239756, 825270, 84486082
IdNotaFiscal: 24, 84239756825270100016/1            ,84239756, 825270, 100016/1            
IdNotaFiscal: 24, 8423975682527084465103,84239756, 825270, 84465103
IdNotaFiscal: 24, 842397568252701030102,84239756, 825270, 1030102
IdNotaFiscal: 24, 84239756503010545501019734,84239756, 503010545, 501019734
IdNotaFiscal: 24, 8423975650301054584517643,84239756, 503010545, 84517643
IdNotaFiscal: 24, 8423975650301054584542815,84239756, 503010545, 84542815
IdNotaFiscal: 24, 8423975650301054584486082,84239756, 503010545, 84486082
IdNotaFiscal: 24, 84239756503010545100016/1            ,84239756, 503010545, 100016/1            
IdNotaFiscal: 24, 8423975650301054584465103,84239756, 503010545, 84465103
IdNotaFiscal: 24, 842397565030105451030102,84239756, 503010545, 1030102
IdNotaFiscal: 24, 8423975650101973484517643,84239756, 501019734, 84517643
IdNotaFiscal: 24, 8423975650101973484542815,84239756, 501019734, 84542815
IdNotaFiscal: 24, 8423975650101973484486082,84239756, 501019734, 84486082
IdNotaFiscal: 24, 84239756501019734100016/1            ,84239756, 501019734, 100016/1            
IdNotaFiscal: 24, 8423975650101973484465103,84239756, 501019734, 84465103
IdNotaFiscal: 24, 842397565010197341030102,84239756, 501019734, 1030102
IdNotaFiscal: 24, 842397568451764384542815,84239756, 84517643, 84542815
IdNotaFiscal: 24, 842397568451764384486082,84239756, 84517643, 84486082
IdNotaFiscal: 24, 8423975684517643100016/1            ,84239756, 84517643, 100016/1            
IdNotaFiscal: 24, 842397568451764384465103,84239756, 84517643, 84465103
IdNotaFiscal: 24, 84239756845176431030102,84239756, 84517643, 1030102
IdNotaFiscal: 24, 842397568454281584486082,84239756, 84542815, 84486082
IdNotaFiscal: 24, 8423975684542815100016/1            ,84239756, 84542815, 100016/1            
IdNotaFiscal: 24, 842397568454281584465103,84239756, 84542815, 84465103
IdNotaFiscal: 24, 84239756845428151030102,84239756, 84542815, 1030102
IdNotaFiscal: 24, 8423975684486082100016/1            ,84239756, 84486082, 100016/1            
IdNotaFiscal: 24, 842397568448608284465103,84239756, 84486082, 84465103
IdNotaFiscal: 24, 84239756844860821030102,84239756, 84486082, 1030102
IdNotaFiscal: 24, 84239756100016/1            84465103,84239756, 100016/1            , 84465103
IdNotaFiscal: 24, 84239756100016/1            1030102,84239756, 100016/1            , 1030102
IdNotaFiscal: 24, 84239756844651031030102,84239756, 84465103, 1030102
IdNotaFiscal: 24, 842284888421107584026027,84228488, 84211075, 84026027
IdNotaFiscal: 24, 842284888421107584000257,84228488, 84211075, 84000257
IdNotaFiscal: 24, 842284888421107584000052,84228488, 84211075, 84000052
IdNotaFiscal: 24, 842284888421107583417169,84228488, 84211075, 83417169
IdNotaFiscal: 24, 8422848884211075934546,84228488, 84211075, 934546
IdNotaFiscal: 24, 8422848884211075924524,84228488, 84211075, 924524
IdNotaFiscal: 24, 8422848884211075825270,84228488, 84211075, 825270
IdNotaFiscal: 24, 8422848884211075503010545,84228488, 84211075, 503010545
IdNotaFiscal: 24, 8422848884211075501019734,84228488, 84211075, 501019734
IdNotaFiscal: 24, 842284888421107584517643,84228488, 84211075, 84517643
IdNotaFiscal: 24, 842284888421107584542815,84228488, 84211075, 84542815
IdNotaFiscal: 24, 842284888421107584486082,84228488, 84211075, 84486082
IdNotaFiscal: 24, 8422848884211075100016/1            ,84228488, 84211075, 100016/1            
IdNotaFiscal: 24, 842284888421107584465103,84228488, 84211075, 84465103
IdNotaFiscal: 24, 84228488842110751030102,84228488, 84211075, 1030102
IdNotaFiscal: 24, 842284888402602784000257,84228488, 84026027, 84000257
IdNotaFiscal: 24, 842284888402602784000052,84228488, 84026027, 84000052
IdNotaFiscal: 24, 842284888402602783417169,84228488, 84026027, 83417169
IdNotaFiscal: 24, 8422848884026027934546,84228488, 84026027, 934546
IdNotaFiscal: 24, 8422848884026027924524,84228488, 84026027, 924524
IdNotaFiscal: 24, 8422848884026027825270,84228488, 84026027, 825270
IdNotaFiscal: 24, 8422848884026027503010545,84228488, 84026027, 503010545
IdNotaFiscal: 24, 8422848884026027501019734,84228488, 84026027, 501019734
IdNotaFiscal: 24, 842284888402602784517643,84228488, 84026027, 84517643
IdNotaFiscal: 24, 842284888402602784542815,84228488, 84026027, 84542815
IdNotaFiscal: 24, 842284888402602784486082,84228488, 84026027, 84486082
IdNotaFiscal: 24, 8422848884026027100016/1            ,84228488, 84026027, 100016/1            
IdNotaFiscal: 24, 842284888402602784465103,84228488, 84026027, 84465103
IdNotaFiscal: 24, 84228488840260271030102,84228488, 84026027, 1030102
IdNotaFiscal: 24, 842284888400025784000052,84228488, 84000257, 84000052
IdNotaFiscal: 24, 842284888400025783417169,84228488, 84000257, 83417169
IdNotaFiscal: 24, 8422848884000257934546,84228488, 84000257, 934546
IdNotaFiscal: 24, 8422848884000257924524,84228488, 84000257, 924524
IdNotaFiscal: 24, 8422848884000257825270,84228488, 84000257, 825270
IdNotaFiscal: 24, 8422848884000257503010545,84228488, 84000257, 503010545
IdNotaFiscal: 24, 8422848884000257501019734,84228488, 84000257, 501019734
IdNotaFiscal: 24, 842284888400025784517643,84228488, 84000257, 84517643
IdNotaFiscal: 24, 842284888400025784542815,84228488, 84000257, 84542815
IdNotaFiscal: 24, 842284888400025784486082,84228488, 84000257, 84486082
IdNotaFiscal: 24, 8422848884000257100016/1            ,84228488, 84000257, 100016/1            
IdNotaFiscal: 24, 842284888400025784465103,84228488, 84000257, 84465103
IdNotaFiscal: 24, 84228488840002571030102,84228488, 84000257, 1030102
IdNotaFiscal: 24, 842284888400005283417169,84228488, 84000052, 83417169
IdNotaFiscal: 24, 8422848884000052934546,84228488, 84000052, 934546
IdNotaFiscal: 24, 8422848884000052924524,84228488, 84000052, 924524
IdNotaFiscal: 24, 8422848884000052825270,84228488, 84000052, 825270
IdNotaFiscal: 24, 8422848884000052503010545,84228488, 84000052, 503010545
IdNotaFiscal: 24, 8422848884000052501019734,84228488, 84000052, 501019734
IdNotaFiscal: 24, 842284888400005284517643,84228488, 84000052, 84517643
IdNotaFiscal: 24, 842284888400005284542815,84228488, 84000052, 84542815
IdNotaFiscal: 24, 842284888400005284486082,84228488, 84000052, 84486082
IdNotaFiscal: 24, 8422848884000052100016/1            ,84228488, 84000052, 100016/1            
IdNotaFiscal: 24, 842284888400005284465103,84228488, 84000052, 84465103
IdNotaFiscal: 24, 84228488840000521030102,84228488, 84000052, 1030102
IdNotaFiscal: 24, 8422848883417169934546,84228488, 83417169, 934546
IdNotaFiscal: 24, 8422848883417169924524,84228488, 83417169, 924524
IdNotaFiscal: 24, 8422848883417169825270,84228488, 83417169, 825270
IdNotaFiscal: 24, 8422848883417169503010545,84228488, 83417169, 503010545
IdNotaFiscal: 24, 8422848883417169501019734,84228488, 83417169, 501019734
IdNotaFiscal: 24, 842284888341716984517643,84228488, 83417169, 84517643
IdNotaFiscal: 24, 842284888341716984542815,84228488, 83417169, 84542815
IdNotaFiscal: 24, 842284888341716984486082,84228488, 83417169, 84486082
IdNotaFiscal: 24, 8422848883417169100016/1            ,84228488, 83417169, 100016/1            
IdNotaFiscal: 24, 842284888341716984465103,84228488, 83417169, 84465103
IdNotaFiscal: 24, 84228488834171691030102,84228488, 83417169, 1030102
IdNotaFiscal: 24, 84228488934546924524,84228488, 934546, 924524
IdNotaFiscal: 24, 84228488934546825270,84228488, 934546, 825270
IdNotaFiscal: 24, 84228488934546503010545,84228488, 934546, 503010545
IdNotaFiscal: 24, 84228488934546501019734,84228488, 934546, 501019734
IdNotaFiscal: 24, 8422848893454684517643,84228488, 934546, 84517643
IdNotaFiscal: 24, 8422848893454684542815,84228488, 934546, 84542815
IdNotaFiscal: 24, 8422848893454684486082,84228488, 934546, 84486082
IdNotaFiscal: 24, 84228488934546100016/1            ,84228488, 934546, 100016/1            
IdNotaFiscal: 24, 8422848893454684465103,84228488, 934546, 84465103
IdNotaFiscal: 24, 842284889345461030102,84228488, 934546, 1030102
IdNotaFiscal: 24, 84228488924524825270,84228488, 924524, 825270
IdNotaFiscal: 24, 84228488924524503010545,84228488, 924524, 503010545
IdNotaFiscal: 24, 84228488924524501019734,84228488, 924524, 501019734
IdNotaFiscal: 24, 8422848892452484517643,84228488, 924524, 84517643
IdNotaFiscal: 24, 8422848892452484542815,84228488, 924524, 84542815
IdNotaFiscal: 24, 8422848892452484486082,84228488, 924524, 84486082
IdNotaFiscal: 24, 84228488924524100016/1            ,84228488, 924524, 100016/1            
IdNotaFiscal: 24, 8422848892452484465103,84228488, 924524, 84465103
IdNotaFiscal: 24, 842284889245241030102,84228488, 924524, 1030102
IdNotaFiscal: 24, 84228488825270503010545,84228488, 825270, 503010545
IdNotaFiscal: 24, 84228488825270501019734,84228488, 825270, 501019734
IdNotaFiscal: 24, 8422848882527084517643,84228488, 825270, 84517643
IdNotaFiscal: 24, 8422848882527084542815,84228488, 825270, 84542815
IdNotaFiscal: 24, 8422848882527084486082,84228488, 825270, 84486082
IdNotaFiscal: 24, 84228488825270100016/1            ,84228488, 825270, 100016/1            
IdNotaFiscal: 24, 8422848882527084465103,84228488, 825270, 84465103
IdNotaFiscal: 24, 842284888252701030102,84228488, 825270, 1030102
IdNotaFiscal: 24, 84228488503010545501019734,84228488, 503010545, 501019734
IdNotaFiscal: 24, 8422848850301054584517643,84228488, 503010545, 84517643
IdNotaFiscal: 24, 8422848850301054584542815,84228488, 503010545, 84542815
IdNotaFiscal: 24, 8422848850301054584486082,84228488, 503010545, 84486082
IdNotaFiscal: 24, 84228488503010545100016/1            ,84228488, 503010545, 100016/1            
IdNotaFiscal: 24, 8422848850301054584465103,84228488, 503010545, 84465103
IdNotaFiscal: 24, 842284885030105451030102,84228488, 503010545, 1030102
IdNotaFiscal: 24, 8422848850101973484517643,84228488, 501019734, 84517643
IdNotaFiscal: 24, 8422848850101973484542815,84228488, 501019734, 84542815
IdNotaFiscal: 24, 8422848850101973484486082,84228488, 501019734, 84486082
IdNotaFiscal: 24, 84228488501019734100016/1            ,84228488, 501019734, 100016/1            
IdNotaFiscal: 24, 8422848850101973484465103,84228488, 501019734, 84465103
IdNotaFiscal: 24, 842284885010197341030102,84228488, 501019734, 1030102
IdNotaFiscal: 24, 842284888451764384542815,84228488, 84517643, 84542815
IdNotaFiscal: 24, 842284888451764384486082,84228488, 84517643, 84486082
IdNotaFiscal: 24, 8422848884517643100016/1            ,84228488, 84517643, 100016/1            
IdNotaFiscal: 24, 842284888451764384465103,84228488, 84517643, 84465103
IdNotaFiscal: 24, 84228488845176431030102,84228488, 84517643, 1030102
IdNotaFiscal: 24, 842284888454281584486082,84228488, 84542815, 84486082
IdNotaFiscal: 24, 8422848884542815100016/1            ,84228488, 84542815, 100016/1            
IdNotaFiscal: 24, 842284888454281584465103,84228488, 84542815, 84465103
IdNotaFiscal: 24, 84228488845428151030102,84228488, 84542815, 1030102
IdNotaFiscal: 24, 8422848884486082100016/1            ,84228488, 84486082, 100016/1            
IdNotaFiscal: 24, 842284888448608284465103,84228488, 84486082, 84465103
IdNotaFiscal: 24, 84228488844860821030102,84228488, 84486082, 1030102
IdNotaFiscal: 24, 84228488100016/1            84465103,84228488, 100016/1            , 84465103
IdNotaFiscal: 24, 84228488100016/1            1030102,84228488, 100016/1            , 1030102
IdNotaFiscal: 24, 84228488844651031030102,84228488, 84465103, 1030102
IdNotaFiscal: 24, 842110758402602784000257,84211075, 84026027, 84000257
IdNotaFiscal: 24, 842110758402602784000052,84211075, 84026027, 84000052
IdNotaFiscal: 24, 842110758402602783417169,84211075, 84026027, 83417169
IdNotaFiscal: 24, 8421107584026027934546,84211075, 84026027, 934546
IdNotaFiscal: 24, 8421107584026027924524,84211075, 84026027, 924524
IdNotaFiscal: 24, 8421107584026027825270,84211075, 84026027, 825270
IdNotaFiscal: 24, 8421107584026027503010545,84211075, 84026027, 503010545
IdNotaFiscal: 24, 8421107584026027501019734,84211075, 84026027, 501019734
IdNotaFiscal: 24, 842110758402602784517643,84211075, 84026027, 84517643
IdNotaFiscal: 24, 842110758402602784542815,84211075, 84026027, 84542815
IdNotaFiscal: 24, 842110758402602784486082,84211075, 84026027, 84486082
IdNotaFiscal: 24, 8421107584026027100016/1            ,84211075, 84026027, 100016/1            
IdNotaFiscal: 24, 842110758402602784465103,84211075, 84026027, 84465103
IdNotaFiscal: 24, 84211075840260271030102,84211075, 84026027, 1030102
IdNotaFiscal: 24, 842110758400025784000052,84211075, 84000257, 84000052
IdNotaFiscal: 24, 842110758400025783417169,84211075, 84000257, 83417169
IdNotaFiscal: 24, 8421107584000257934546,84211075, 84000257, 934546
IdNotaFiscal: 24, 8421107584000257924524,84211075, 84000257, 924524
IdNotaFiscal: 24, 8421107584000257825270,84211075, 84000257, 825270
IdNotaFiscal: 24, 8421107584000257503010545,84211075, 84000257, 503010545
IdNotaFiscal: 24, 8421107584000257501019734,84211075, 84000257, 501019734
IdNotaFiscal: 24, 842110758400025784517643,84211075, 84000257, 84517643
IdNotaFiscal: 24, 842110758400025784542815,84211075, 84000257, 84542815
IdNotaFiscal: 24, 842110758400025784486082,84211075, 84000257, 84486082
IdNotaFiscal: 24, 8421107584000257100016/1            ,84211075, 84000257, 100016/1            
IdNotaFiscal: 24, 842110758400025784465103,84211075, 84000257, 84465103
IdNotaFiscal: 24, 84211075840002571030102,84211075, 84000257, 1030102
IdNotaFiscal: 24, 842110758400005283417169,84211075, 84000052, 83417169
IdNotaFiscal: 24, 8421107584000052934546,84211075, 84000052, 934546
IdNotaFiscal: 24, 8421107584000052924524,84211075, 84000052, 924524
IdNotaFiscal: 24, 8421107584000052825270,84211075, 84000052, 825270
IdNotaFiscal: 24, 8421107584000052503010545,84211075, 84000052, 503010545
IdNotaFiscal: 24, 8421107584000052501019734,84211075, 84000052, 501019734
IdNotaFiscal: 24, 842110758400005284517643,84211075, 84000052, 84517643
IdNotaFiscal: 24, 842110758400005284542815,84211075, 84000052, 84542815
IdNotaFiscal: 24, 842110758400005284486082,84211075, 84000052, 84486082
IdNotaFiscal: 24, 8421107584000052100016/1            ,84211075, 84000052, 100016/1            
IdNotaFiscal: 24, 842110758400005284465103,84211075, 84000052, 84465103
IdNotaFiscal: 24, 84211075840000521030102,84211075, 84000052, 1030102
IdNotaFiscal: 24, 8421107583417169934546,84211075, 83417169, 934546
IdNotaFiscal: 24, 8421107583417169924524,84211075, 83417169, 924524
IdNotaFiscal: 24, 8421107583417169825270,84211075, 83417169, 825270
IdNotaFiscal: 24, 8421107583417169503010545,84211075, 83417169, 503010545
IdNotaFiscal: 24, 8421107583417169501019734,84211075, 83417169, 501019734
IdNotaFiscal: 24, 842110758341716984517643,84211075, 83417169, 84517643
IdNotaFiscal: 24, 842110758341716984542815,84211075, 83417169, 84542815
IdNotaFiscal: 24, 842110758341716984486082,84211075, 83417169, 84486082
IdNotaFiscal: 24, 8421107583417169100016/1            ,84211075, 83417169, 100016/1            
IdNotaFiscal: 24, 842110758341716984465103,84211075, 83417169, 84465103
IdNotaFiscal: 24, 84211075834171691030102,84211075, 83417169, 1030102
IdNotaFiscal: 24, 84211075934546924524,84211075, 934546, 924524
IdNotaFiscal: 24, 84211075934546825270,84211075, 934546, 825270
IdNotaFiscal: 24, 84211075934546503010545,84211075, 934546, 503010545
IdNotaFiscal: 24, 84211075934546501019734,84211075, 934546, 501019734
IdNotaFiscal: 24, 8421107593454684517643,84211075, 934546, 84517643
IdNotaFiscal: 24, 8421107593454684542815,84211075, 934546, 84542815
IdNotaFiscal: 24, 8421107593454684486082,84211075, 934546, 84486082
IdNotaFiscal: 24, 84211075934546100016/1            ,84211075, 934546, 100016/1            
IdNotaFiscal: 24, 8421107593454684465103,84211075, 934546, 84465103
IdNotaFiscal: 24, 842110759345461030102,84211075, 934546, 1030102
IdNotaFiscal: 24, 84211075924524825270,84211075, 924524, 825270
IdNotaFiscal: 24, 84211075924524503010545,84211075, 924524, 503010545
IdNotaFiscal: 24, 84211075924524501019734,84211075, 924524, 501019734
IdNotaFiscal: 24, 8421107592452484517643,84211075, 924524, 84517643
IdNotaFiscal: 24, 8421107592452484542815,84211075, 924524, 84542815
IdNotaFiscal: 24, 8421107592452484486082,84211075, 924524, 84486082
IdNotaFiscal: 24, 84211075924524100016/1            ,84211075, 924524, 100016/1            
IdNotaFiscal: 24, 8421107592452484465103,84211075, 924524, 84465103
IdNotaFiscal: 24, 842110759245241030102,84211075, 924524, 1030102
IdNotaFiscal: 24, 84211075825270503010545,84211075, 825270, 503010545
IdNotaFiscal: 24, 84211075825270501019734,84211075, 825270, 501019734
IdNotaFiscal: 24, 8421107582527084517643,84211075, 825270, 84517643
IdNotaFiscal: 24, 8421107582527084542815,84211075, 825270, 84542815
IdNotaFiscal: 24, 8421107582527084486082,84211075, 825270, 84486082
IdNotaFiscal: 24, 84211075825270100016/1            ,84211075, 825270, 100016/1            
IdNotaFiscal: 24, 8421107582527084465103,84211075, 825270, 84465103
IdNotaFiscal: 24, 842110758252701030102,84211075, 825270, 1030102
IdNotaFiscal: 24, 84211075503010545501019734,84211075, 503010545, 501019734
IdNotaFiscal: 24, 8421107550301054584517643,84211075, 503010545, 84517643
IdNotaFiscal: 24, 8421107550301054584542815,84211075, 503010545, 84542815
IdNotaFiscal: 24, 8421107550301054584486082,84211075, 503010545, 84486082
IdNotaFiscal: 24, 84211075503010545100016/1            ,84211075, 503010545, 100016/1            
IdNotaFiscal: 24, 8421107550301054584465103,84211075, 503010545, 84465103
IdNotaFiscal: 24, 842110755030105451030102,84211075, 503010545, 1030102
IdNotaFiscal: 24, 8421107550101973484517643,84211075, 501019734, 84517643
IdNotaFiscal: 24, 8421107550101973484542815,84211075, 501019734, 84542815
IdNotaFiscal: 24, 8421107550101973484486082,84211075, 501019734, 84486082
IdNotaFiscal: 24, 84211075501019734100016/1            ,84211075, 501019734, 100016/1            
IdNotaFiscal: 24, 8421107550101973484465103,84211075, 501019734, 84465103
IdNotaFiscal: 24, 842110755010197341030102,84211075, 501019734, 1030102
IdNotaFiscal: 24, 842110758451764384542815,84211075, 84517643, 84542815
IdNotaFiscal: 24, 842110758451764384486082,84211075, 84517643, 84486082
IdNotaFiscal: 24, 8421107584517643100016/1            ,84211075, 84517643, 100016/1            
IdNotaFiscal: 24, 842110758451764384465103,84211075, 84517643, 84465103
IdNotaFiscal: 24, 84211075845176431030102,84211075, 84517643, 1030102
IdNotaFiscal: 24, 842110758454281584486082,84211075, 84542815, 84486082
IdNotaFiscal: 24, 8421107584542815100016/1            ,84211075, 84542815, 100016/1            
IdNotaFiscal: 24, 842110758454281584465103,84211075, 84542815, 84465103
IdNotaFiscal: 24, 84211075845428151030102,84211075, 84542815, 1030102
IdNotaFiscal: 24, 8421107584486082100016/1            ,84211075, 84486082, 100016/1            
IdNotaFiscal: 24, 842110758448608284465103,84211075, 84486082, 84465103
IdNotaFiscal: 24, 84211075844860821030102,84211075, 84486082, 1030102
IdNotaFiscal: 24, 84211075100016/1            84465103,84211075, 100016/1            , 84465103
IdNotaFiscal: 24, 84211075100016/1            1030102,84211075, 100016/1            , 1030102
IdNotaFiscal: 24, 84211075844651031030102,84211075, 84465103, 1030102
IdNotaFiscal: 24, 840260278400025784000052,84026027, 84000257, 84000052
IdNotaFiscal: 24, 840260278400025783417169,84026027, 84000257, 83417169
IdNotaFiscal: 24, 8402602784000257934546,84026027, 84000257, 934546
IdNotaFiscal: 24, 8402602784000257924524,84026027, 84000257, 924524
IdNotaFiscal: 24, 8402602784000257825270,84026027, 84000257, 825270
IdNotaFiscal: 24, 8402602784000257503010545,84026027, 84000257, 503010545
IdNotaFiscal: 24, 8402602784000257501019734,84026027, 84000257, 501019734
IdNotaFiscal: 24, 840260278400025784517643,84026027, 84000257, 84517643
IdNotaFiscal: 24, 840260278400025784542815,84026027, 84000257, 84542815
IdNotaFiscal: 24, 840260278400025784486082,84026027, 84000257, 84486082
IdNotaFiscal: 24, 8402602784000257100016/1            ,84026027, 84000257, 100016/1            
IdNotaFiscal: 24, 840260278400025784465103,84026027, 84000257, 84465103
IdNotaFiscal: 24, 84026027840002571030102,84026027, 84000257, 1030102
IdNotaFiscal: 24, 840260278400005283417169,84026027, 84000052, 83417169
IdNotaFiscal: 24, 8402602784000052934546,84026027, 84000052, 934546
IdNotaFiscal: 24, 8402602784000052924524,84026027, 84000052, 924524
IdNotaFiscal: 24, 8402602784000052825270,84026027, 84000052, 825270
IdNotaFiscal: 24, 8402602784000052503010545,84026027, 84000052, 503010545
IdNotaFiscal: 24, 8402602784000052501019734,84026027, 84000052, 501019734
IdNotaFiscal: 24, 840260278400005284517643,84026027, 84000052, 84517643
IdNotaFiscal: 24, 840260278400005284542815,84026027, 84000052, 84542815
IdNotaFiscal: 24, 840260278400005284486082,84026027, 84000052, 84486082
IdNotaFiscal: 24, 8402602784000052100016/1            ,84026027, 84000052, 100016/1            
IdNotaFiscal: 24, 840260278400005284465103,84026027, 84000052, 84465103
IdNotaFiscal: 24, 84026027840000521030102,84026027, 84000052, 1030102
IdNotaFiscal: 24, 8402602783417169934546,84026027, 83417169, 934546
IdNotaFiscal: 24, 8402602783417169924524,84026027, 83417169, 924524
IdNotaFiscal: 24, 8402602783417169825270,84026027, 83417169, 825270
IdNotaFiscal: 24, 8402602783417169503010545,84026027, 83417169, 503010545
